#[ Fluid pressure 3D plot data file: prs.dat ]
 9.55545e-02 -2.56980e-03 -3.14281e-03
 9.55545e-02  2.56980e-03 -4.07210e-03
 9.52189e-02  7.69840e-03 -4.95911e-03
 9.45492e-02  1.27941e-02 -5.77450e-03
 9.35483e-02  1.78350e-02 -6.53074e-03
 9.22203e-02  2.27996e-02 -7.18344e-03
 9.05712e-02  2.76667e-02 -7.77605e-03
 8.86078e-02  3.24155e-02 -8.21513e-03
 8.23223e-02 -3.27344e-02  2.66862e-03
 8.45051e-02 -2.79902e-02  1.73346e-03
 8.63418e-02 -2.31013e-02  7.71198e-04
 8.78227e-02 -1.80928e-02 -2.38182e-04
 8.89402e-02 -1.29907e-02 -1.25056e-03
 8.96884e-02 -7.82140e-03 -2.26155e-03
 9.00635e-02 -2.61164e-03 -3.25603e-03
 9.00635e-02  2.61164e-03 -4.20749e-03
 8.96884e-02  7.82140e-03 -5.11730e-03
 8.89402e-02  1.29907e-02 -5.95576e-03
 8.78227e-02  1.80928e-02 -6.72110e-03
 8.63418e-02  2.31013e-02 -7.40081e-03
 8.45051e-02  2.79902e-02 -7.97475e-03
 8.23223e-02  3.27344e-02 -8.45381e-03
 7.60390e-02 -3.30570e-02  2.36982e-03
 7.84461e-02 -2.83232e-02  1.36737e-03
 8.04752e-02 -2.34151e-02  3.86613e-04
 8.21138e-02 -1.83629e-02 -6.32045e-04
 8.33516e-02 -1.31977e-02 -1.62591e-03
 8.41811e-02 -7.95123e-03 -2.61112e-03
 8.45971e-02 -2.65586e-03 -3.57558e-03
 8.45971e-02  2.65586e-03 -4.48502e-03
 8.41811e-02  7.95123e-03 -5.36154e-03
 8.33516e-02  1.31977e-02 -6.15239e-03
 8.21138e-02  1.83629e-02 -6.88136e-03
 8.04752e-02  2.34151e-02 -7.50726e-03
 7.84461e-02  2.83232e-02 -8.04549e-03
 7.60390e-02  3.30570e-02 -8.45172e-03
 6.97580e-02 -3.33835e-02  2.32820e-03
 7.23943e-02 -2.86660e-02  1.32672e-03
 7.46212e-02 -2.37417e-02  3.62475e-04
 7.64223e-02 -1.86459e-02 -6.82142e-04
 7.77847e-02 -1.34155e-02 -1.71883e-03
 7.86984e-02 -8.08825e-03 -2.74111e-03
 7.91570e-02 -2.70259e-03 -3.75260e-03
 7.91570e-02  2.70259e-03 -4.69286e-03
 7.86984e-02  8.08825e-03 -5.58793e-03
 7.77847e-02  1.34155e-02 -6.39706e-03
 7.64223e-02  1.86459e-02 -7.08395e-03
 7.46212e-02  2.37417e-02 -7.70558e-03
 7.23943e-02  2.86660e-02 -8.12624e-03
 6.97580e-02  3.33835e-02 -8.46606e-03
 6.34793e-02 -3.37140e-02  2.02929e-03
 6.63500e-02 -2.90192e-02  7.59852e-04
 6.87800e-02 -2.40817e-02 -3.16287e-04
 7.07490e-02 -1.89425e-02 -1.34805e-03
 7.22404e-02 -1.36448e-02 -2.32766e-03
 7.32416e-02 -8.23282e-03 -3.22730e-03
 7.37443e-02 -2.75195e-03 -4.12381e-03
 7.37443e-02  2.75195e-03 -4.88673e-03
 7.32416e-02  8.23282e-03 -5.66342e-03
 7.22404e-02  1.36448e-02 -6.27589e-03
 7.07490e-02  1.89425e-02 -6.88332e-03
 6.87800e-02  2.40817e-02 -7.29657e-03
 6.63500e-02  2.90192e-02 -7.74573e-03
 6.34793e-02  3.37140e-02 -7.86645e-03
 5.72030e-02 -3.40487e-02  2.17807e-03
 6.03133e-02 -2.93833e-02  1.14271e-03
 6.29524e-02 -2.44357e-02  1.09012e-04
 6.50948e-02 -1.92533e-02 -9.91992e-04
 6.67199e-02 -1.38860e-02 -2.04358e-03
 6.78121e-02 -8.38535e-03 -3.03699e-03
 6.83608e-02 -2.80410e-03 -4.01634e-03
 6.83608e-02  2.80410e-03 -4.90005e-03
 6.78121e-02  8.38535e-03 -5.70962e-03
 6.67199e-02  1.38860e-02 -6.47425e-03
 6.50948e-02  1.92533e-02 -6.98657e-03
 6.29524e-02  2.44357e-02 -7.57639e-03
 6.03133e-02  2.93833e-02 -7.78037e-03
 5.72030e-02  3.40487e-02 -8.12658e-03
 5.09292e-02 -3.43878e-02  1.81043e-03
 5.42846e-02 -2.97587e-02  7.38638e-04
 5.71388e-02 -2.48044e-02 -4.83223e-04
 5.94606e-02 -1.95792e-02 -1.54970e-03
 6.12246e-02 -1.41400e-02 -2.56088e-03
 6.24114e-02 -8.54628e-03 -3.34590e-03
 6.30080e-02 -2.85918e-03 -4.17332e-03
 6.30080e-02  2.85918e-03 -4.68961e-03
 6.24114e-02  8.54628e-03 -5.40291e-03
 6.12246e-02  1.41400e-02 -5.71032e-03
 5.94606e-02  1.95792e-02 -6.38958e-03
 5.71388e-02  2.48044e-02 -6.54943e-03
 5.42846e-02  2.97587e-02 -7.32079e-03
 5.09292e-02  3.43878e-02 -7.40072e-03
 4.46580e-02 -3.47315e-02  2.76478e-03
 4.82641e-02 -3.01460e-02  1.51523e-03
 5.13399e-02 -2.51887e-02  3.68920e-04
 5.38474e-02 -1.99209e-02 -1.02944e-03
 5.57557e-02 -1.44073e-02 -2.31669e-03
 5.70411e-02 -8.71609e-03 -3.58676e-03
 5.76878e-02 -2.91736e-03 -4.71439e-03
 5.76878e-02  2.91736e-03 -5.87368e-03
 5.70411e-02  8.71609e-03 -6.81019e-03
 5.57557e-02  1.44073e-02 -7.92065e-03
 5.38474e-02  1.99209e-02 -8.58370e-03
 5.13399e-02  2.51887e-02 -9.48765e-03
 4.82641e-02  3.01460e-02 -9.60710e-03
 4.46580e-02  3.47315e-02 -9.77528e-03
 3.83892e-02 -3.50800e-02  1.78981e-03
 4.22520e-02 -3.05458e-02  6.62668e-04
 4.55562e-02 -2.55894e-02 -8.00068e-04
 4.82562e-02 -2.02792e-02 -2.25014e-03
 5.03146e-02 -1.46888e-02 -3.66566e-03
 5.17030e-02 -8.89529e-03 -4.92726e-03
 5.24020e-02 -2.97882e-03 -6.06571e-03
 5.24020e-02  2.97882e-03 -6.94433e-03
 5.17030e-02  8.89529e-03 -7.82688e-03
 5.03146e-02  1.46888e-02 -8.26602e-03
 4.82562e-02  2.02792e-02 -9.03256e-03
 4.55562e-02  2.55894e-02 -8.73990e-03
 4.22520e-02  3.05458e-02 -9.69773e-03
 3.83892e-02  3.50800e-02 -8.49582e-03
 3.62312e-02  4.03748e-02 -9.73743e-03
 4.27932e-02  4.01897e-02 -8.00181e-03
 4.93551e-02  4.00046e-02 -8.08326e-03
 5.59171e-02  3.98195e-02 -8.10721e-03
 6.24790e-02  3.96344e-02 -8.39618e-03
 6.90410e-02  3.94493e-02 -8.82890e-03
 7.56029e-02  3.92642e-02 -8.91420e-03
 8.21649e-02  3.90791e-02 -8.89645e-03
 8.87268e-02  3.88940e-02 -8.75554e-03
 9.52888e-02  3.87089e-02 -8.66197e-03
 1.01851e-01  3.85238e-02 -8.75905e-03
 1.07163e-01  3.72121e-02 -9.23570e-03
 3.60414e-02  4.66623e-02 -7.39781e-03
 4.29145e-02  4.67353e-02 -7.51958e-03
 4.97877e-02  4.68084e-02 -7.64414e-03
 5.66609e-02  4.68815e-02 -8.77979e-03
 6.35340e-02  4.69545e-02 -8.99423e-03
 7.04072e-02  4.70276e-02 -9.38807e-03
 7.72803e-02  4.71006e-02 -9.16443e-03
 8.41535e-02  4.71737e-02 -9.16798e-03
 9.10267e-02  4.72467e-02 -8.81548e-03
 9.78998e-02  4.73198e-02 -9.20890e-03
 1.03543e-01  4.62399e-02 -9.47534e-03
 3.58446e-02  5.29590e-02 -6.60734e-03
 4.30150e-02  5.33087e-02 -6.77986e-03
 5.01855e-02  5.36583e-02 -7.45067e-03
 5.73559e-02  5.40079e-02 -8.88099e-03
 6.45264e-02  5.43576e-02 -8.97443e-03
 7.16968e-02  5.47072e-02 -9.14254e-03
 7.88673e-02  5.50569e-02 -9.04767e-03
 8.60378e-02  5.54065e-02 -8.82866e-03
 9.32082e-02  5.57561e-02 -9.20435e-03
 9.91675e-02  5.49301e-02 -9.70310e-03
 3.56402e-02  5.92645e-02 -5.76041e-03
 4.30928e-02  5.99083e-02 -6.50048e-03
 5.05455e-02  6.05521e-02 -6.94700e-03
 5.79981e-02  6.11959e-02 -8.32552e-03
 6.54508e-02  6.18396e-02 -8.28556e-03
 7.29034e-02  6.24834e-02 -8.61408e-03
 8.03561e-02  6.31272e-02 -8.25174e-03
 8.78087e-02  6.37710e-02 -8.71606e-03
 9.40686e-02  6.32195e-02 -9.28323e-03
 3.54277e-02  6.55783e-02 -5.28161e-03
 4.31463e-02  6.65328e-02 -6.39803e-03
 5.08649e-02  6.74873e-02 -6.72381e-03
 5.85835e-02  6.84418e-02 -7.69738e-03
 6.63021e-02  6.93964e-02 -7.70395e-03
 7.40207e-02  7.03509e-02 -7.58964e-03
 8.17393e-02  7.13054e-02 -7.80308e-03
 8.82827e-02  7.10484e-02 -8.51059e-03
 3.52066e-02  7.18999e-02 -4.71222e-03
 4.31738e-02  7.31807e-02 -5.95465e-03
 5.11411e-02  7.44615e-02 -6.04709e-03
 5.91083e-02  7.57423e-02 -6.65622e-03
 6.70756e-02  7.70231e-02 -6.18945e-03
 7.50428e-02  7.83039e-02 -6.43667e-03
 8.18513e-02  7.83598e-02 -7.04174e-03
 3.49763e-02  7.82287e-02 -3.55867e-03
 4.31739e-02  7.98502e-02 -4.64549e-03
 5.13715e-02  8.14718e-02 -4.59197e-03
 5.95692e-02  8.30933e-02 -4.79161e-03
 6.77668e-02  8.47149e-02 -4.63663e-03
 7.48204e-02  8.51009e-02 -5.36296e-03
 3.47364e-02  8.45641e-02 -2.44833e-03
 4.31452e-02  8.65397e-02 -3.05454e-03
 5.15540e-02  8.85153e-02 -2.86377e-03
 5.99628e-02  9.04909e-02 -2.83680e-03
 6.72406e-02  9.12228e-02 -3.32156e-03
 3.44865e-02  9.09056e-02 -6.98109e-04
 4.30864e-02  9.32473e-02 -1.29596e-03
 5.16863e-02  9.55889e-02 -6.53284e-04
 5.91663e-02  9.66810e-02 -1.29683e-03
 3.42262e-02  9.72525e-02  9.38140e-04
 4.29965e-02  9.99709e-02  1.31529e-03
 5.06554e-02  1.01436e-01  1.22784e-03
 3.39552e-02  1.03604e-01  3.49850e-03
 4.17692e-02  1.05453e-01  3.18617e-03
 3.25715e-02  1.08703e-01  5.56988e-03
 2.67687e-02  1.08827e-01  5.54808e-03
 2.19798e-02  1.09951e-01  6.83333e-03
 1.71443e-02  1.10855e-01  7.01033e-03
 1.22723e-02  1.11537e-01  8.34069e-03
 7.37400e-03  1.11995e-01  7.58951e-03
 2.45980e-03  1.12229e-01  9.48121e-03
 2.71017e-02  1.02773e-01  3.44604e-03
 2.22792e-02  1.04089e-01  4.60397e-03
 1.73943e-02  1.05152e-01  5.03935e-03
 1.24603e-02  1.05957e-01  6.23730e-03
 7.49085e-03  1.06504e-01  5.80083e-03
 2.49946e-03  1.06791e-01  7.22696e-03
 2.74372e-02  9.67195e-02  1.23552e-03
 2.25847e-02  9.82294e-02  2.23508e-03
 1.76516e-02  9.94515e-02  2.92379e-03
 1.26550e-02  1.00382e-01  3.85112e-03
 7.61220e-03  1.01016e-01  3.99510e-03
 2.54072e-03  1.01354e-01  4.62511e-03
 2.77751e-02  9.06670e-02 -4.13494e-04
 2.28962e-02  9.23719e-02  6.57869e-04
 1.79161e-02  9.37548e-02  1.40732e-03
 1.28562e-02  9.48095e-02  2.31462e-03
 7.73804e-03  9.55317e-02  2.60144e-03
 2.58357e-03  9.59181e-02  3.28863e-03
 2.81154e-02  8.46152e-02 -2.00166e-03
 2.32138e-02  8.65167e-02 -1.08270e-03
 1.81879e-02  8.80613e-02 -2.47048e-04
 1.30640e-02  8.92412e-02  4.53057e-04
 7.86837e-03  9.00500e-02  9.77873e-04
 2.62800e-03  9.04836e-02  1.36013e-03
 2.84583e-02  7.85641e-02 -3.06746e-03
 2.35375e-02  8.06635e-02 -2.21376e-03
 1.84671e-02  8.23712e-02 -1.39199e-03
 1.32784e-02  8.36765e-02 -8.03104e-04
 8.00317e-03  8.45714e-02 -1.88327e-04
 2.67399e-03  8.50504e-02  1.18435e-04
 2.88037e-02  7.25137e-02 -4.13652e-03
 2.38674e-02  7.48125e-02 -3.36513e-03
 1.87537e-02  7.66844e-02 -2.57190e-03
 1.34994e-02  7.81157e-02 -2.15613e-03
 8.14243e-03  7.90961e-02 -1.41014e-03
 2.72155e-03  7.96185e-02 -1.40244e-03
 2.91516e-02  6.64640e-02 -4.81262e-03
 2.42036e-02  6.89636e-02 -4.08360e-03
 1.90476e-02  7.10008e-02 -3.34882e-03
 1.37270e-02  7.25587e-02 -3.01582e-03
 8.28615e-03  7.36240e-02 -2.18546e-03
 2.77066e-03  7.41880e-02 -2.38686e-03
 2.95021e-02  6.04150e-02 -5.70531e-03
 2.45460e-02  6.31167e-02 -5.06144e-03
 1.93491e-02  6.53207e-02 -4.47521e-03
 1.39613e-02  6.70056e-02 -4.26006e-03
 8.43432e-03  6.81554e-02 -3.38994e-03
 2.82131e-03  6.87588e-02 -3.88147e-03
 2.98552e-02  5.43666e-02 -6.62979e-03
 2.48948e-02  5.72719e-02 -5.84612e-03
 1.96580e-02  5.96439e-02 -5.24837e-03
 1.42022e-02  6.14566e-02 -4.91713e-03
 8.58693e-03  6.26901e-02 -3.96897e-03
 2.87349e-03  6.33311e-02 -4.51730e-03
 3.02108e-02  4.83188e-02 -8.47602e-03
 2.52499e-02  5.14291e-02 -7.67887e-03
 1.99746e-02  5.39705e-02 -7.33260e-03
 1.44499e-02  5.59116e-02 -7.11702e-03
 8.74398e-03  5.72284e-02 -6.41358e-03
 2.92720e-03  5.79048e-02 -7.14098e-03
 3.05691e-02  4.22715e-02 -1.00491e-02
 2.56115e-02  4.55882e-02 -8.76253e-03
 2.02987e-02  4.83004e-02 -8.10092e-03
 1.47043e-02  5.03707e-02 -7.37080e-03
 8.90546e-03  5.17703e-02 -6.49564e-03
 2.98242e-03  5.24799e-02 -6.72070e-03
