#[ Fluid temperature 3D plot data file: tmp.dat ]
 2.95021e-02 -6.04150e-02  5.55120e+01
 2.87349e-03 -6.33311e-02  6.03008e+01
 8.58693e-03 -6.26901e-02  6.11667e+01
 1.42022e-02 -6.14566e-02  5.72677e+01
 1.96580e-02 -5.96439e-02  5.70109e+01
 2.48948e-02 -5.72719e-02  5.58851e+01
 2.98552e-02 -5.43666e-02  5.59373e+01
 2.92720e-03 -5.79048e-02  6.84100e+01
 8.74398e-03 -5.72284e-02  6.22654e+01
 1.44499e-02 -5.59116e-02  6.47502e+01
 1.99746e-02 -5.39705e-02  6.28510e+01
 2.52499e-02 -5.14291e-02  6.27496e+01
 3.02108e-02 -4.83188e-02  6.47749e+01
 2.98242e-03 -5.24799e-02  9.13897e+01
 8.90546e-03 -5.17703e-02  7.87569e+01
 1.47043e-02 -5.03707e-02  7.63800e+01
 2.02987e-02 -4.83004e-02  8.27532e+01
 2.56115e-02 -4.55882e-02  7.64326e+01
 3.05691e-02 -4.22715e-02  8.52977e+01
 3.62105e-02 -4.03946e-02  7.79794e+01
 3.59826e-02 -4.67171e-02  5.55009e+01
 3.57546e-02 -5.30396e-02  5.70163e+01
 3.55267e-02 -5.93621e-02  5.12501e+01
 3.52987e-02 -6.56846e-02  5.21476e+01
 3.50707e-02 -7.20071e-02  4.99039e+01
 3.48428e-02 -7.83296e-02  5.15258e+01
 3.46148e-02 -8.46521e-02  5.31695e+01
 3.43869e-02 -9.09746e-02  5.53369e+01
 3.41589e-02 -9.72971e-02  5.53726e+01
 3.39310e-02 -1.03620e-01  5.28672e+01
 3.25715e-02 -1.08703e-01  4.92693e+01
 4.27359e-02 -4.02461e-02  6.19189e+01
 4.27526e-02 -4.68905e-02  5.29817e+01
 4.27694e-02 -5.35349e-02  5.65393e+01
 4.27862e-02 -6.01793e-02  4.93983e+01
 4.28029e-02 -6.68237e-02  5.04554e+01
 4.28197e-02 -7.34681e-02  5.06715e+01
 4.28364e-02 -8.01124e-02  5.22288e+01
 4.28532e-02 -8.67568e-02  5.46531e+01
 4.28699e-02 -9.34012e-02  5.55056e+01
 4.28867e-02 -1.00046e-01  5.33385e+01
 4.17449e-02 -1.05468e-01  4.99014e+01
 4.92708e-02 -4.00910e-02  5.52313e+01
 4.95512e-02 -4.70442e-02  5.12941e+01
 4.98317e-02 -5.39974e-02  5.27269e+01
 5.01122e-02 -6.09505e-02  4.93706e+01
 5.03927e-02 -6.79037e-02  4.93000e+01
 5.06731e-02 -7.48568e-02  4.96608e+01
 5.09536e-02 -8.18100e-02  5.19967e+01
 5.12341e-02 -8.87631e-02  5.35727e+01
 5.15146e-02 -9.57163e-02  5.24986e+01
 5.06129e-02 -1.01466e-01  4.92846e+01
 5.58147e-02 -3.99288e-02  5.01553e+01
 5.63771e-02 -4.71764e-02  4.91935e+01
 5.69395e-02 -5.44239e-02  4.83181e+01
 5.75018e-02 -6.16715e-02  4.80419e+01
 5.80642e-02 -6.89191e-02  4.90073e+01
 5.86266e-02 -7.61666e-02  5.10581e+01
 5.91890e-02 -8.34142e-02  5.32385e+01
 5.97513e-02 -9.06618e-02  5.30848e+01
 5.91113e-02 -9.67234e-02  4.94524e+01
 6.23673e-02 -3.97588e-02  4.75393e+01
 6.32289e-02 -4.72853e-02  4.68791e+01
 6.40904e-02 -5.48117e-02  4.78152e+01
 6.49519e-02 -6.23382e-02  4.82321e+01
 6.58135e-02 -6.98647e-02  4.96666e+01
 6.66750e-02 -7.73911e-02  5.12229e+01
 6.75366e-02 -8.49176e-02  5.15386e+01
 6.71786e-02 -9.12750e-02  4.84644e+01
 6.89281e-02 -3.95805e-02  4.62288e+01
 7.01050e-02 -4.73692e-02  4.72023e+01
 7.12820e-02 -5.51580e-02  4.80080e+01
 7.24590e-02 -6.29467e-02  4.85720e+01
 7.36360e-02 -7.07355e-02  5.00155e+01
 7.48130e-02 -7.85242e-02  5.09952e+01
 7.47565e-02 -8.51596e-02  4.85030e+01
 7.54964e-02 -3.93933e-02  4.72038e+01
 7.70041e-02 -4.74267e-02  4.77089e+01
 7.85117e-02 -5.54601e-02  4.78698e+01
 8.00193e-02 -6.34934e-02  4.84664e+01
 8.15270e-02 -7.15268e-02  4.94572e+01
 8.17899e-02 -7.84212e-02  4.75879e+01
 8.20718e-02 -3.91969e-02  4.78406e+01
 8.39242e-02 -4.74562e-02  4.71735e+01
 8.57766e-02 -5.57156e-02  4.73394e+01
 8.76290e-02 -6.39750e-02  4.79808e+01
 8.82279e-02 -7.11080e-02  4.72269e+01
 8.86536e-02 -3.89906e-02  4.67985e+01
 9.08637e-02 -4.74565e-02  4.62192e+01
 9.30737e-02 -5.59224e-02  4.63908e+01
 9.40239e-02 -6.32726e-02  4.63736e+01
 9.52413e-02 -3.87743e-02  4.58577e+01
 9.78206e-02 -4.74263e-02  4.49941e+01
 9.91357e-02 -5.49712e-02  4.58248e+01
 1.01834e-01 -3.85474e-02  4.35973e+01
 1.03526e-01 -4.62635e-02  4.46792e+01
 1.07163e-01 -3.72121e-02  4.40900e+01
 1.07478e-01 -3.14796e-02  4.28207e+01
 1.08809e-01 -2.67494e-02  4.30447e+01
 1.09924e-01 -2.19630e-02  4.22788e+01
 1.10818e-01 -1.71304e-02  4.20564e+01
 1.11490e-01 -1.22618e-02  4.16895e+01
 1.11939e-01 -7.36740e-03  4.14418e+01
 1.12164e-01 -2.45752e-03  4.12276e+01
 1.12164e-01  2.45752e-03  4.10760e+01
 1.11939e-01  7.36740e-03  4.09713e+01
 1.11490e-01  1.22618e-02  4.09448e+01
 1.10818e-01  1.71304e-02  4.09402e+01
 1.09924e-01  2.19630e-02  4.10840e+01
 1.08809e-01  2.67494e-02  4.11430e+01
 1.07478e-01  3.14796e-02  4.16581e+01
 1.01186e-01 -3.17882e-02  4.39237e+01
 1.02724e-01 -2.70467e-02  4.36663e+01
 1.04012e-01 -2.22310e-02  4.34553e+01
 1.05047e-01 -1.73543e-02  4.34237e+01
 1.05825e-01 -1.24300e-02  4.33896e+01
 1.06345e-01 -7.47169e-03  4.34969e+01
 1.06606e-01 -2.49284e-03  4.36657e+01
 1.06606e-01  2.49284e-03  4.39424e+01
 1.06345e-01  7.47169e-03  4.42984e+01
 1.05825e-01  1.24300e-02  4.47660e+01
 1.05047e-01  1.73543e-02  4.52762e+01
 1.04012e-01  2.22310e-02  4.59263e+01
 1.02724e-01  2.70467e-02  4.64858e+01
 1.01186e-01  3.17882e-02  4.72896e+01
 9.48956e-02 -3.21001e-02  4.61920e+01
 9.66440e-02 -2.73523e-02  4.62648e+01
 9.81104e-02 -2.25097e-02  4.61817e+01
 9.92898e-02 -1.75890e-02  4.63206e+01
 1.00178e-01 -1.26073e-02  4.64371e+01
 1.00772e-01 -7.58193e-03  4.66804e+01
 1.01069e-01 -2.53024e-03  4.69621e+01
 1.01069e-01  2.53024e-03  4.73310e+01
 1.00772e-01  7.58193e-03  4.77483e+01
 1.00178e-01  1.26073e-02  4.82464e+01
 9.92898e-02  1.75890e-02  4.87730e+01
 9.81104e-02  2.25097e-02  4.94019e+01
 9.66440e-02  2.73523e-02  5.00220e+01
 9.48956e-02  3.21001e-02  5.08213e+01
 8.86078e-02 -3.24155e-02  4.70991e+01
 9.05712e-02 -2.76667e-02  4.71344e+01
 9.22203e-02 -2.27996e-02  4.71302e+01
 9.35483e-02 -1.78350e-02  4.73057e+01
 9.45492e-02 -1.27941e-02  4.74613e+01
 9.52189e-02 -7.69840e-03  4.77395e+01
 9.55545e-02 -2.56980e-03  4.80511e+01
 9.55545e-02  2.56980e-03  4.84509e+01
 9.52189e-02  7.69840e-03  4.88975e+01
 9.45492e-02  1.27941e-02  4.94314e+01
 9.35483e-02  1.78350e-02  4.99940e+01
 9.22203e-02  2.27996e-02  5.06496e+01
 9.05712e-02  2.76667e-02  5.12808e+01
 8.86078e-02  3.24155e-02  5.20171e+01
 8.23223e-02 -3.27344e-02  4.75116e+01
 8.45051e-02 -2.79902e-02  4.74933e+01
 8.63418e-02 -2.31013e-02  4.75008e+01
 8.78227e-02 -1.80928e-02  4.75360e+01
 8.89402e-02 -1.29907e-02  4.76303e+01
 8.96884e-02 -7.82140e-03  4.77749e+01
 9.00635e-02 -2.61164e-03  4.79684e+01
 9.00635e-02  2.61164e-03  4.82277e+01
 8.96884e-02  7.82140e-03  4.85203e+01
 8.89402e-02  1.29907e-02  4.88791e+01
 8.78227e-02  1.80928e-02  4.92530e+01
 8.63418e-02  2.31013e-02  4.96663e+01
 8.45051e-02  2.79902e-02  5.00812e+01
 8.23223e-02  3.27344e-02  5.04699e+01
 7.60390e-02 -3.30570e-02  4.60031e+01
 7.84461e-02 -2.83232e-02  4.61562e+01
 8.04752e-02 -2.34151e-02  4.60207e+01
 8.21138e-02 -1.83629e-02  4.61667e+01
 8.33516e-02 -1.31977e-02  4.62586e+01
 8.41811e-02 -7.95123e-03  4.64554e+01
 8.45971e-02 -2.65586e-03  4.66617e+01
 8.45971e-02  2.65586e-03  4.69309e+01
 8.41811e-02  7.95123e-03  4.71866e+01
 8.33516e-02  1.31977e-02  4.75034e+01
 8.21138e-02  1.83629e-02  4.77643e+01
 8.04752e-02  2.34151e-02  4.80727e+01
 7.84461e-02  2.83232e-02  4.83155e+01
 7.60390e-02  3.30570e-02  4.85695e+01
 6.97580e-02 -3.33835e-02  4.60045e+01
 7.23943e-02 -2.86660e-02  4.55784e+01
 7.46212e-02 -2.37417e-02  4.55507e+01
 7.64223e-02 -1.86459e-02  4.53163e+01
 7.77847e-02 -1.34155e-02  4.52608e+01
 7.86984e-02 -8.08825e-03  4.52014e+01
 7.91570e-02 -2.70259e-03  4.52173e+01
 7.91570e-02  2.70259e-03  4.53078e+01
 7.86984e-02  8.08825e-03  4.54133e+01
 7.77847e-02  1.34155e-02  4.56283e+01
 7.64223e-02  1.86459e-02  4.58528e+01
 7.46212e-02  2.37417e-02  4.61125e+01
 7.23943e-02  2.86660e-02  4.65141e+01
 6.97580e-02  3.33835e-02  4.68060e+01
 6.34793e-02 -3.37140e-02  4.46110e+01
 6.63500e-02 -2.90192e-02  4.38164e+01
 6.87800e-02 -2.40817e-02  4.40299e+01
 7.07490e-02 -1.89425e-02  4.40800e+01
 7.22404e-02 -1.36448e-02  4.43234e+01
 7.32416e-02 -8.23282e-03  4.46121e+01
 7.37443e-02 -2.75195e-03  4.48857e+01
 7.37443e-02  2.75195e-03  4.53618e+01
 7.32416e-02  8.23282e-03  4.56193e+01
 7.22404e-02  1.36448e-02  4.62559e+01
 7.07490e-02  1.89425e-02  4.66110e+01
 6.87800e-02  2.40817e-02  4.72483e+01
 6.63500e-02  2.90192e-02  4.78203e+01
 6.34793e-02  3.37140e-02  4.88156e+01
 5.72030e-02 -3.40487e-02  5.12071e+01
 6.03133e-02 -2.93833e-02  4.91308e+01
 6.29524e-02 -2.44357e-02  4.80108e+01
 6.50948e-02 -1.92533e-02  4.73412e+01
 6.67199e-02 -1.38860e-02  4.70007e+01
 6.78121e-02 -8.38535e-03  4.69487e+01
 6.83608e-02 -2.80410e-03  4.66985e+01
 6.83608e-02  2.80410e-03  4.70082e+01
 6.78121e-02  8.38535e-03  4.69583e+01
 6.67199e-02  1.38860e-02  4.74998e+01
 6.50948e-02  1.92533e-02  4.82755e+01
 6.29524e-02  2.44357e-02  4.86938e+01
 6.03133e-02  2.93833e-02  5.04743e+01
 5.72030e-02  3.40487e-02  5.15026e+01
 5.09292e-02 -3.43878e-02  5.67156e+01
 5.42846e-02 -2.97587e-02  5.47665e+01
 5.71388e-02 -2.48044e-02  5.28571e+01
 5.94606e-02 -1.95792e-02  5.15316e+01
 6.12246e-02 -1.41400e-02  5.06123e+01
 6.24114e-02 -8.54628e-03  5.10067e+01
 6.30080e-02 -2.85918e-03  5.06221e+01
 6.30080e-02  2.85918e-03  5.27973e+01
 6.24114e-02  8.54628e-03  5.20829e+01
 6.12246e-02  1.41400e-02  5.57565e+01
 5.94606e-02  1.95792e-02  5.45394e+01
 5.71388e-02  2.48044e-02  5.88130e+01
 5.42846e-02  2.97587e-02  5.78663e+01
 5.09292e-02  3.43878e-02  6.10001e+01
 4.46580e-02 -3.47315e-02  6.76379e+01
 4.82641e-02 -3.01460e-02  6.67047e+01
 5.13399e-02 -2.51887e-02  6.64094e+01
 5.38474e-02 -1.99209e-02  6.51944e+01
 5.57557e-02 -1.44073e-02  6.54317e+01
 5.70411e-02 -8.71609e-03  6.40354e+01
 5.76878e-02 -2.91736e-03  6.50068e+01
 5.76878e-02  2.91736e-03  6.32097e+01
 5.70411e-02  8.71609e-03  6.50004e+01
 5.57557e-02  1.44073e-02  6.22454e+01
 5.38474e-02  1.99209e-02  6.52312e+01
 5.13399e-02  2.51887e-02  6.11719e+01
 4.82641e-02  3.01460e-02  6.53157e+01
 4.46580e-02  3.47315e-02  6.10152e+01
 3.83892e-02 -3.50800e-02  7.74278e+01
 4.22520e-02 -3.05458e-02  7.69459e+01
 4.55562e-02 -2.55894e-02  7.57165e+01
 4.82562e-02 -2.02792e-02  7.51696e+01
 5.03146e-02 -1.46888e-02  7.42347e+01
 5.17030e-02 -8.89529e-03  7.39396e+01
 5.24020e-02 -2.97882e-03  7.34643e+01
 5.24020e-02  2.97882e-03  7.35554e+01
 5.17030e-02  8.89529e-03  7.32617e+01
 5.03146e-02  1.46888e-02  7.41757e+01
 4.82562e-02  2.02792e-02  7.34123e+01
 4.55562e-02  2.55894e-02  7.64667e+01
 4.22520e-02  3.05458e-02  7.41976e+01
 3.83892e-02  3.50800e-02  7.97426e+01
 3.62312e-02  4.03748e-02  7.00765e+01
 4.27932e-02  4.01897e-02  6.27690e+01
 4.93551e-02  4.00046e-02  5.87593e+01
 5.59171e-02  3.98195e-02  4.98642e+01
 6.24790e-02  3.96344e-02  4.73376e+01
 6.90410e-02  3.94493e-02  4.74704e+01
 7.56029e-02  3.92642e-02  4.99534e+01
 8.21649e-02  3.90791e-02  5.19936e+01
 8.87268e-02  3.88940e-02  5.28399e+01
 9.52888e-02  3.87089e-02  5.03661e+01
 1.01851e-01  3.85238e-02  4.52163e+01
 1.07163e-01  3.72121e-02  4.05485e+01
 3.60414e-02  4.66623e-02  6.73178e+01
 4.29145e-02  4.67353e-02  5.81220e+01
 4.97877e-02  4.68084e-02  5.58937e+01
 5.66609e-02  4.68815e-02  4.72368e+01
 6.35340e-02  4.69545e-02  4.84886e+01
 7.04072e-02  4.70276e-02  5.04737e+01
 7.72803e-02  4.71006e-02  5.31798e+01
 8.41535e-02  4.71737e-02  5.41878e+01
 9.10267e-02  4.72467e-02  5.29708e+01
 9.78998e-02  4.73198e-02  4.70181e+01
 1.03543e-01  4.62399e-02  4.26493e+01
 3.58446e-02  5.29590e-02  6.36609e+01
 4.30150e-02  5.33087e-02  5.57911e+01
 5.01855e-02  5.36583e-02  5.53550e+01
 5.73559e-02  5.40079e-02  5.04012e+01
 6.45264e-02  5.43576e-02  5.20900e+01
 7.16968e-02  5.47072e-02  5.39202e+01
 7.88673e-02  5.50569e-02  5.54379e+01
 8.60378e-02  5.54065e-02  5.49396e+01
 9.32082e-02  5.57561e-02  4.87756e+01
 9.91675e-02  5.49301e-02  4.32527e+01
 3.56402e-02  5.92645e-02  6.08699e+01
 4.30928e-02  5.99083e-02  5.32731e+01
 5.05455e-02  6.05521e-02  5.44876e+01
 5.79981e-02  6.11959e-02  5.26421e+01
 6.54508e-02  6.18396e-02  5.47337e+01
 7.29034e-02  6.24834e-02  5.61579e+01
 8.03561e-02  6.31272e-02  5.70881e+01
 8.78087e-02  6.37710e-02  5.11106e+01
 9.40686e-02  6.32195e-02  4.49923e+01
 3.54277e-02  6.55783e-02  5.94954e+01
 4.31463e-02  6.65328e-02  5.28739e+01
 5.08649e-02  6.74873e-02  5.39444e+01
 5.85835e-02  6.84418e-02  5.48081e+01
 6.63021e-02  6.93964e-02  5.73510e+01
 7.40207e-02  7.03509e-02  5.89396e+01
 8.17393e-02  7.13054e-02  5.37285e+01
 8.82827e-02  7.10484e-02  4.66495e+01
 3.52066e-02  7.18999e-02  5.94755e+01
 4.31738e-02  7.31807e-02  5.55097e+01
 5.11411e-02  7.44615e-02  5.71954e+01
 5.91083e-02  7.57423e-02  5.87144e+01
 6.70756e-02  7.70231e-02  6.13722e+01
 7.50428e-02  7.83039e-02  5.64953e+01
 8.18513e-02  7.83598e-02  4.90613e+01
 3.49763e-02  7.82287e-02  6.03212e+01
 4.31739e-02  7.98502e-02  5.87030e+01
 5.13715e-02  8.14718e-02  6.03768e+01
 5.95692e-02  8.30933e-02  6.22973e+01
 6.77668e-02  8.47149e-02  5.88953e+01
 7.48204e-02  8.51009e-02  5.08433e+01
 3.47364e-02  8.45641e-02  6.04107e+01
 4.31452e-02  8.65397e-02  6.05511e+01
 5.15540e-02  8.85153e-02  6.31049e+01
 5.99628e-02  9.04909e-02  6.11172e+01
 6.72406e-02  9.12228e-02  5.31664e+01
 3.44865e-02  9.09056e-02  6.30395e+01
 4.30864e-02  9.32473e-02  6.36787e+01
 5.16863e-02  9.55889e-02  6.40876e+01
 5.91663e-02  9.66810e-02  5.58231e+01
 3.42262e-02  9.72525e-02  6.45013e+01
 4.29965e-02  9.99709e-02  6.56694e+01
 5.06554e-02  1.01436e-01  5.83480e+01
 3.39552e-02  1.03604e-01  6.82719e+01
 4.17692e-02  1.05453e-01  6.03359e+01
 3.25715e-02  1.08703e-01  6.18839e+01
 2.67687e-02  1.08827e-01  6.39672e+01
 2.19798e-02  1.09951e-01  6.64547e+01
 1.71443e-02  1.10855e-01  6.48625e+01
 1.22723e-02  1.11537e-01  6.82123e+01
 7.37400e-03  1.11995e-01  6.40127e+01
 2.45980e-03  1.12229e-01  7.37690e+01
 2.71017e-02  1.02773e-01  6.68046e+01
 2.22792e-02  1.04089e-01  6.87775e+01
 1.73943e-02  1.05152e-01  6.74940e+01
 1.24603e-02  1.05957e-01  7.00620e+01
 7.49085e-03  1.06504e-01  6.61191e+01
 2.49946e-03  1.06791e-01  7.39038e+01
 2.74372e-02  9.67195e-02  6.37043e+01
 2.25847e-02  9.82294e-02  6.44840e+01
 1.76516e-02  9.94515e-02  6.44797e+01
 1.26550e-02  1.00382e-01  6.57605e+01
 7.61220e-03  1.01016e-01  6.45889e+01
 2.54072e-03  1.01354e-01  6.64921e+01
 2.77751e-02  9.06670e-02  6.20609e+01
 2.28962e-02  9.23719e-02  6.36580e+01
 1.79161e-02  9.37548e-02  6.38615e+01
 1.28562e-02  9.48095e-02  6.52732e+01
 7.73804e-03  9.55317e-02  6.54655e+01
 2.58357e-03  9.59181e-02  6.69607e+01
 2.81154e-02  8.46152e-02  5.98724e+01
 2.32138e-02  8.65167e-02  6.13454e+01
 1.81879e-02  8.80613e-02  6.22958e+01
 1.30640e-02  8.92412e-02  6.28871e+01
 7.86837e-03  9.00500e-02  6.49825e+01
 2.62800e-03  9.04836e-02  6.41895e+01
 2.84583e-02  7.85641e-02  5.98067e+01
 2.35375e-02  8.06635e-02  6.12091e+01
 1.84671e-02  8.23712e-02  6.26663e+01
 1.32784e-02  8.36765e-02  6.28768e+01
 8.00317e-03  8.45714e-02  6.59181e+01
 2.67399e-03  8.50504e-02  6.50558e+01
 2.88037e-02  7.25137e-02  5.95740e+01
 2.38674e-02  7.48125e-02  6.05282e+01
 1.87537e-02  7.66844e-02  6.23230e+01
 1.34994e-02  7.81157e-02  6.18049e+01
 8.14243e-03  7.90961e-02  6.57442e+01
 2.72155e-03  7.96185e-02  6.38232e+01
 2.91516e-02  6.64640e-02  6.06203e+01
 2.42036e-02  6.89636e-02  6.16413e+01
 1.90476e-02  7.10008e-02  6.35180e+01
 1.37270e-02  7.25587e-02  6.26696e+01
 8.28615e-03  7.36240e-02  6.69034e+01
 2.77066e-03  7.41880e-02  6.50278e+01
 2.95021e-02  6.04150e-02  6.18309e+01
 2.45460e-02  6.31167e-02  6.24663e+01
 1.93491e-02  6.53207e-02  6.38541e+01
 1.39613e-02  6.70056e-02  6.23746e+01
 8.43432e-03  6.81554e-02  6.66173e+01
 2.82131e-03  6.87588e-02  6.42951e+01
 2.98552e-02  5.43666e-02  6.41911e+01
 2.48948e-02  5.72719e-02  6.48702e+01
 1.96580e-02  5.96439e-02  6.58940e+01
 1.42022e-02  6.14566e-02  6.45991e+01
 8.58693e-03  6.26901e-02  6.89143e+01
 2.87349e-03  6.33311e-02  6.71080e+01
 3.02108e-02  4.83188e-02  6.54573e+01
 2.52499e-02  5.14291e-02  6.55276e+01
 1.99746e-02  5.39705e-02  6.50564e+01
 1.44499e-02  5.59116e-02  6.31796e+01
 8.74398e-03  5.72284e-02  6.62375e+01
 2.92720e-03  5.79048e-02  6.43290e+01
 3.05691e-02  4.22715e-02  6.85913e+01
 2.56115e-02  4.55882e-02  7.02414e+01
 2.02987e-02  4.83004e-02  7.13225e+01
 1.47043e-02  5.03707e-02  7.29034e+01
 8.90546e-03  5.17703e-02  7.91175e+01
 2.98242e-03  5.24799e-02  8.16036e+01
